X,Y,Z
8.313755795786099,-4.702275230021393,38.26867243705929
7.457435833541107,-5.185113793933657,37.33588560653335
6.628598294144941,-5.566653679614499,36.42704823061589
5.831556542079679,-5.860615969362471,35.54929105514947
5.06948044163723,-6.080040881900935,34.70726797045314
4.344523863966524,-6.2370107531015995,33.90362927996783
3.657957708682135,-6.342495023243289,33.13945937003207
3.0103011681704137,-6.4062884572830905,32.4146630259203
2.401446107127197,-6.437016056408364,31.728293583125133
1.8307716589981762,-6.442184175863863,31.07882332208333
1.2972469980315802,-6.428259483600407,30.464359242914412
0.7995218717685467,-6.400763269727913,29.882810698672387
0.3360049649960539,-6.364371718993877,29.33201581001767
-0.09506927230875017,-6.323015645763146,28.809833697610124
-0.4955844145223693,-6.279975585482059,28.31420913835296
-0.8674953919060833,-6.237969809711273,27.8432155208766
-1.2127902490207363,-6.199234068139045,27.39508111354405
-1.533459233069439,-6.165592662983515,26.968202837206725
-1.8314701848076316,-6.138521027992468,26.561150923418943
-2.1087492937363272,-6.119200285849908,26.172667146917014
-2.3671663692356324,-6.108564442389038,25.801658746467194
-2.6085238872861063,-6.107340944659756,25.447189626659625
-2.8345491673288343,-6.116085330392717,25.1084700343847
-3.0468891060611636,-6.135210683846319,24.78484560635456
-3.2471070507331397,-6.165012453648861,24.475786321658873
-3.436681231523466,-6.205689426974774,24.180876009651623
-3.617004639930078,-6.25736107700976,23.89980236929659
-3.7893859047472573,-6.320081898949238,23.63234786791325
-3.9550509254860753,-6.393853099929088,23.378381562257463
-4.11514508318231,-6.478631933038788,23.13785182347524
-4.2707358546221235,-6.574338951641615,22.91077993606594
-4.422815654373176,-6.680863424913552,22.697254515621207
-4.572304791355786,-6.7980671067520815,22.497426656489704
-4.720054430367357,-6.925786523851394,22.311505709358528
-4.866849462908721,-7.0638339225705495,22.139755578078574
-5.013411214303116,-7.21199699118782,21.982491417127996
-5.160399923638701,-7.3700374559001975,21.840076605230728
-5.308416927720048,-7.5376886574985456,21.712919872479635
-5.458006536667627,-7.714652140254173,21.601472443927552
-5.6096575182928605,-7.900593390032077,21.506225059602258
-5.76380420382085,-8.095136723834703,21.42770477114939
-5.920827145031553,-8.297859483567766,21.366471270786512
-6.081053350975053,-8.508285539916242,21.323112717861807
-6.244756066626076,-8.725878225556102,21.298240861646416
-6.412154089461745,-8.950032813351573,21.292485275574602
-6.583410637452594,-9.180068673915017,21.306486553051776
-6.758631778807978,-9.415221237411487,21.3408883451789
-6.937864428080338,-9.654633829473966,21.39632816749496
-7.121093980833358,-9.8973500219455,21.47342640917996
-7.308241585032534,-10.142306104265588,21.57277410140921
-7.499161143887511,-10.388324500836099,21.694918738932625
-7.693636151514624,-10.634108403808671,21.840348362830742
-7.891376341575289,-10.878237517231133,22.00947392730521
-8.092014461342346,-11.119166242474591,22.202609765451285
-8.295103134994692,-11.355223913839117,22.41995257891784
-8.500111981655769,-11.584617812452878,22.661558797636502
-8.706425425445623,-11.805440185323832,22.927321085424087
-8.913340973507276,-12.015678375374891,23.216943967265525
-9.120068526458978,-12.213229783661959,23.529919332476947
-9.325730959026165,-12.395921682326215,23.865503047534762
-9.529365797137018,-12.561535490562772,24.222692197730197
-9.729928871696375,-12.707836966843544,24.600205674927057
-9.926299656053189,-12.832610943507333,24.996468059727764
-10.117288552407423,-12.933701330813834,25.409597309677093
-10.301646880928951,-13.009055117968117,25.83740085487262
-10.478078640384776,-13.05676997816359,26.277376016697325
-10.645254935482336,-13.075144184826863,26.72671996613335
-10.80183079346492,-13.062727386869678,27.18234902361655
-10.946463961696518,-13.018370165254954,27.640926894233203
-11.077835748350843,-12.941270898465447,28.098903099743
-11.194673336262998,-12.831017539218623,28.552560897074734
-11.295773186032138,-12.687622330014563,28.998074220913093
-11.380024660948862,-12.51154619068896,29.431571878185785
-11.446433681988351,-12.303713745308029,29.849207936402948
-11.494145166094636,-12.065514254765164,30.24723541886977
-11.522463751175986,-11.798789840008903,30.62208098727304
-11.530871935924857,-11.505809689913123,30.97041770502913
-11.519044959905191,-11.18923094117615,31.289232911423973
-11.486861787801862,-10.852047304811832,31.575888424935524
-11.434411710804744,-10.497527191813838,31.828170574428707
-11.361996256728638,-10.129143724295993,32.04432801048611
-11.270126265708303,-9.750499396996643,32.223095901708014
-11.159514202446534,-9.365248447310243,32.36370579308678
-11.0310619642075,-8.977020033692279,32.465881164861905
-10.88584462789746,-8.58934520047241,32.52981944583746
-10.725090727495171,-8.205590245841751,32.55616186927145
-10.550159774543037,-7.828898699622285,32.54595307577806
-10.36251781134984,-7.4621435194430275,32.50059274206252
-10.163711819041062,-7.107890498863169,32.421781706858525
-9.955343793335228,-6.7683732594485395,32.311465094719935
-9.73904525323295,-6.445479620269138,32.171774816017994
-9.516452867291802,-6.140748640967781,32.00497357177941
-9.289185772320975,-5.85537726665619,31.813402128714838
-9.058825113470139,-5.590235002387988,31.59943149312653
-8.826895971004603,-5.345885492765678,31.365420407284027
-8.594852116305907,-5.1226129218244125,31.11367948454049
-8.36406353367991,-4.920451979660064,30.84644171004632
-8.135806761138493,-4.739219821453408,30.565839412470964
-7.911257950244113,-4.578548770981802,30.273887353960887
-7.691488475834402,-4.437918628168149,29.9724714042842
-7.477462875487586,-4.31668772714375,29.66334216855678
-7.2700388675658765,-4.2141220636784995,29.348112865683458
-7.069969171645613,-4.129422001629641,29.028260727037733
-6.8779048462400025,-4.061746255222915,28.705131210887668
-6.694399849780262,-4.0102329917700335,28.379944334347268
-6.519916641632099,-3.974018040750054,28.053802719665224
-6.354832392727414,-3.952250236660731,27.727700431043687
-6.199445786244008,-3.944104085568623,27.40253261984677
-6.0539840879093365,-3.948789910484787,27.079105346843967
-5.918610307232686,-3.9655617500515206,26.75814531855178
-5.79343038715435,-3.9937231909411617,26.440309468737663
-5.678500226355723,-4.032631398712548,26.126194089486134
-5.573832453097837,-4.081699599226898,25.816343449736873
-5.479402870632513,-4.14039826431933,25.511257845761456
-5.395156543752974,-4.208255125360791,25.21140108118334
-5.321013452415173,-4.284854269463259,24.917207332656215
-5.256873695277966,-4.36983447370233,24.62908743880262
-5.202622228518161,-4.4628869339865025,24.347434651659018
-5.158133140553299,-4.563752460162654,24.072629881310913
-5.123273452092412,-4.672218271987336,23.805046471268536
-5.097906448602727,-4.788114561932963,23.545054587124447
-5.081894584429629,-4.911310659394029,23.293025207182232
-5.075101927486419,-5.0417111242559365,23.049333810083773
-5.07739619592666,-5.17925158267451,22.81436377015809
-5.088650387395221,-5.323894459656521,22.58850950304159
-5.108744023414051,-5.475624552936869,22.372179387031988
-5.137564027223737,-5.634444453634712,22.165798476738125
-5.175005236929846,-5.800369808837371,21.969811021826388
-5.2209705797658605,-5.97342441119429,21.78468279889269
-5.275370909571704,-6.153635075302344,21.610903240997665
-5.338124515395888,-6.341026281852616,21.448987355978993
-5.409156318375068,-6.53561457974254,21.299477447205785
-5.4883967215712826,-6.737402602246007,21.162944452036857
-5.575780178493373,-6.9463728432139815,21.039989119052745
-5.6712433930805215,-7.162480966453217,20.9312426254799
-5.774723238588616,-7.385648765348124,20.837366927444567
-5.886154294475936,-7.615756646840212,20.7590543663545
-6.005466087737406,-7.852635672218735,20.697026841267668
-6.132579946153159,-8.096059158773203,20.652033998025416
-6.267405527559394,-8.345733778395449,20.624850749916984
-6.409836959746874,-8.601290332231667,20.616273525354547
-6.559748639441358,-8.862274035826914,20.627115545228637
-6.716990662277831,-9.128134704513862,20.658200496685506
-6.881383898138357,-9.398216584016579,20.710354877660535
-7.052714751427962,-9.671748457145107,20.784398398153655
-7.230729590943235,-9.947833703468099,20.881132659694973
-7.415128962838245,-10.225441202613403,21.00132759375708
-7.60556155289514,-10.503396731550433,21.14570581676336
-7.801618097679434,-10.780375995162151,21.314924562665137
-8.002825204924212,-11.054898969382908,21.509555309371834
-8.208639372886983,-11.325326901074494,21.730061026170617
-8.418441190404462,-11.589861713826188,21.976771186147165
-8.631530086411285,-11.846549292979676,22.24985480513458
-8.847119655679242,-12.093286466612298,22.549291807452242
-9.06433399314865,-12.3278331825057,22.87484333825856
-9.282205121767152,-12.547829656098308,23.22602165019984
-9.499671983420853,-12.75081993274473,23.602060499737135
-9.715581082227454,-12.934281401934863,24.001886873441528
-9.928689497661706,-13.095661180596784,24.424096929482115
-10.137669858076114,-13.23241891354405,24.866934048358765
-10.341118213904105,-13.342076198306946,25.328273906944133
-10.537564854522323,-13.422271219015444,25.80561792482605
-10.725487856548265,-13.470818057418706,26.296094018000666
-10.903329884546832,-13.485769288697831,26.79646867316634
-11.0695179319913,-13.465478909794678,27.30317071549607
-11.222485861352066,-13.408664878850763,27.81232709944807
-11.360699303708351,-13.314467037263322,28.319811557959827
-11.482682547860415,-13.182498411032348,28.821305139199165
-11.587046877995041,-13.012887276421429,29.312368884517408
-11.672519013105665,-12.806306106588888,29.788524740398785
-11.737969525260318,-12.563986541968148,30.245344530743075
-11.78243943910467,-12.287717506190994,30.678541268502485
-11.80516499339758,-11.97982578443672,31.084063630140268
-11.805598322082663,-11.643138872657092,31.45818321097276
-11.783424398761701,-11.280931098254428,31.797577392276324
-11.738572493703478,-10.896854377349944,32.09939929179578
-11.671222278211065,-10.494856685456643,32.36133436876696
-11.581803813597281,-10.079091357483088,32.58164013380345
-11.470991515431312,-9.653821211192948,32.75916777612303
-11.33969232033947,-9.223321635111573,32.893365257995704
-11.189028379160307,-8.791786666107273,32.98426235386627
-11.020315032954592,-8.363241826390972,33.03243894465367
-10.835034890518061,-7.941466988340918,33.03897914033123
-10.634808998935016,-7.529931666909273,33.00541381997729
-10.421366153450867,-7.13174444078765,32.93365498339072
-10.196511401888458,-6.749617251125181,32.82592519079981
-9.962094772183157,-6.385844554781479,32.684685374114544
-9.71998113189898,-6.04229655655344,32.51256396508835
-9.472021982364144,-5.720425153192011,32.31228985863362
-9.220029823952014,-5.421280868036028,32.08663121326946
-8.96575556708815,-5.1455386481100485,31.838341486998335
-8.710869307189908,-4.893530462198548,31.570113635814398
-8.456944600973971,-4.665282560301547,31.284542764355855
-8.205446260219775,-4.460555443703828,30.984097171049505
-7.957721556088541,-4.278884856615084,30.671097365947517
-7.714994631398912,-4.119622257707903,30.347702346923388
-7.4783638232532645,-3.981973507680441,30.015902243468428
-7.248801580560348,-3.8650352430098653,29.677516436539896
-7.027156646064222,-3.767827944648052,29.33419613310411
-6.814158109971745,-3.689325442436927,28.987430432025953
-6.610420974015324,-3.6284806967970193,28.638555038764352
-6.416452912740698,-3.5842478665812294,28.288762816719036
-6.232661896487149,-3.5556007470835165,27.939115511534172
-6.0593644023353646,-3.5415478053114815,27.59055608670535
-5.8967939527380775,-3.541144052078205,27.243921175514117
-5.745109792568061,-3.5535001588210435,26.89995340445809
-5.604405498741932,-3.5777890123004368,26.55931320313669
-5.474717386716601,-3.613250132889204,26.222589992934218
-5.356032598752323,-3.6591922431136443,25.890312634385264
-5.24829678468659,-3.7149942697106786,25.56295907204575
-5.151421308411564,-3.7801050614828715,25.240965150324488
-5.065289932369938,-3.8540420624184986,24.924732624570566
-4.989764958470508,-3.9363891478097583,24.614636411978
-4.924692814867402,-4.026793798940758,24.311031134913353
-4.869909076662627,-4.124963782094946,24.014257012565746
-4.82524293116195,-4.230663464364986,23.724645172609698
-4.790521128593276,-4.34370981254326,23.44252248340736
-4.765571390294367,-4.463968228222564,23.16821591666601
-4.750225328767162,-4.59134825203624,22.90205655444283
-4.7443209082149,-4.725799127228155,22.64438327960455
-4.747704446532768,-4.867305326608426,22.395546196556587
-4.760232203910187,-5.015882002220836,22.155909840573855
-4.781771568479501,-5.171570349019634,21.925856193286656
-4.8122018667534805,-5.334432913208521,21.70578755250318
-4.851414816367704,-5.504548776171669,21.496129260371923
-4.899314629709791,-5.682008598986927,21.297332298439148
-4.955817788984529,-5.866909497685941,21.109875761936546
-5.020852502973115,-6.05934970532989,20.934269213111083
-5.094357835214082,-6.259422940086776,20.771054845112975
-5.1762825215041195,-6.467212447846197,20.620809473965846
-5.266583464512911,-6.68278468800685,20.484146292013854
-5.365223909126871,-6.906182564582588,20.361716350097403
-5.472171271810357,-7.1374181705254,20.254209622986348
-5.58739464007397,-7.37646498392101,20.16235569548936
-5.710861893344258,-7.623249495095711,20.086923784018225
-5.842536469692828,-7.877642178931267,20.028722200646104
-5.982373713991843,-8.139447882146992,19.98859682018319
-6.1303168405770885,-8.408395476080505,19.967428742885268
-6.286292457694403,-8.684127020215053,19.96613054106405
-6.450205662493881,-8.966186164507643,19.98564137131941
-6.621934699980204,-9.254006332849684,20.026920188442862
-6.80132516157717,-9.546898217476716,20.090937399762783
-6.988183799435251,-9.844037558020363,20.178664120457018
-7.182271869597321,-10.144452481286033,20.291059360548807
-7.38329821580294,-10.447011913351634,20.429054377518394
-7.590911926538809,-10.75041408290934,20.593534414238874
-7.80469494706297,-11.053177189092766,20.7853173513451
-8.02415441364632,-11.353631093622191,21.005129286848103
-8.248715260786126,-11.649912531179291,21.25357709331697
-8.47771281826269,-11.939962672729118,21.531117689388537
-8.710386245113119,-12.221530159048536,21.838025128405235
-8.945872371011268,-12.49217796421541,22.17435472440163
-9.183200686301527,-12.749296696701292,22.539905536448035
-9.421289907093637,-12.990125311081464,22.93418266678038
-9.658946097329663,-13.21177869530716,23.356359187931506
-9.894863082013009,-13.411283899857585,23.80524011557848
-10.127625481324081,-13.585624934256584,24.279230071099544
-10.355714650851452,-13.731796446190325,24.776305762475243
-10.577517998538069,-13.846865450210991,25.293996603073413
-10.791341937954373,-13.92804057039641,25.82937446384772
-10.995428785006593,-13.972747944261283,26.37905537010056
-11.187977324995682,-13.97870941201945,26.939215142036538
-11.367167448023647,-13.944023861845913,27.505619912977345
-11.531188288599575,-13.86724588156576,28.073673208248383
-11.678269431837908,-13.747458209154113,28.638479848484042
-11.806714515191072,-13.584335742369086,29.194925313959097
-11.914936392880312,-13.378195491765668,29.737770076871136
-12.001492715424405,-13.130029754425943,30.261755541442113
-12.065120706016364,-12.84151917757127,30.76171812925377
-12.104769795154757,-12.515023487708728,31.23270723199144
-12.119630830864406,-12.153548959712495,31.670101861424108
-12.109160518600067,-11.760692529427514,32.06972081526569
-12.073099978036389,-11.340564859143802,32.42792082956997
-12.011486504226173,-10.897693960461297,32.74167859150747
-11.924657835161339,-10.436915228252726,33.00865189837583
-11.813248747618934,-9.96325135116395,33.227218102998265
-11.678179927279015,-9.481788634448446,33.39648783078085
-11.520639621779074,-8.99755488127445,33.516294514830285
-11.342058794072761,-8.515404443444385,33.587161003352776
-11.144080825670414,-8.039915070428398,33.610246081287386
-10.928527008894354,-7.575300317393598,33.587274585976324
-10.697359193699032,-7.1253401442783435,33.52045540217971
-10.452641004276485,-6.693331064147715,33.41239198008121
-10.196498982648373,-6.282056053279758,33.26598985607778
-9.931084928229787,-5.893773349241234,33.08436537959774
-9.658540506435031,-5.530222307157002,32.87075915061972
-9.38096501933542,-5.192644100289334,32.62845707389817
-9.10038699259598,-4.881814357637224,32.36072100352424
-8.818740027993384,-4.598084807254142,32.07073020740456
-8.537843102616977,-4.341431170988332,31.761534139349354
-8.259385362500144,-4.111504384216603,31.43601642652389
-7.984915252090955,-3.907683022639233,31.096869363385157
-7.715833709512241,-3.7291248518166946,30.74657796053903
-7.453391049969401,-3.574815940569142,30.387412323225185
-7.19868712001107,-3.443616224577064,30.021426996839743
-6.9526742336239975,-3.334300699215071,29.65046594627355
-6.716162426589904,-3.2455958379288736,29.2761718464721
-6.48982656043175,-3.1762110515787927,28.899998516548955
-6.274214836128333,-3.12486524444197,28.523225445890972
-6.069758320531551,-3.0903086702498195,28.14697353068168
-5.876781120898696,-3.0713404566868263,27.772221284316718
-5.6955109038556,-3.0668221688032316,27.399820972060102
-5.52608949544653,-3.0756878674089796,27.03051423783515
-5.368583344126165,-3.0969511192568047,26.664946921897737
-5.2229936703645405,-3.12970940211519,26.303682858667017
-5.089266173141413,-3.173146324534956,25.94721657338846
-4.967300199748245,-3.226532039562907,25.595984824490667
-4.856957282601962,-3.289222227272789,25.250376968857132
-4.758069052986685,-3.360655896247079,24.910744292605656
-4.6704444394310185,-3.4403523334544235,24.577408247002456
-4.593876193589624,-3.527907398894289,24.25066778948192
-4.528146751061848,-3.6229893168145444,23.93080590000764
-4.473033414419053,-3.725334183559216,23.61809534482593
-4.428312911631295,-3.834741272424396,23.312803829441442
-4.393765358137864,-3.951068210258056,23.015198617273782
-4.369177642894739,-4.074226145318245,22.725550703109157
-4.35434628784408,-4.204174921271489,22.44413863431094
-4.349079813393862,-4.340918273750437,22.171252038780032
-4.353200640428044,-4.484499095241358,21.90719493357673
-4.366546567505762,-4.634994743558177,21.652288867117477
-4.388971850485341,-4.792512378101506,21.40687593498758
-4.420347912061298,-4.957184313688381,21.171321713434875
-4.460563704870344,-5.12916330524687,20.946018113822404
-4.509525743524538,-5.308617826449139,20.73138622555136
-4.567157826994958,-5.49572715319531,20.52787909519005
-4.633400456277439,-5.690676316188681,20.335984489816425
-4.708209956528741,-5.893650752340772,20.156227593341182
-4.79155730007609,-6.1048306803308545,19.989173645958353
-4.88342662922717,-6.324385049122539,19.835430463970283
-4.983813466846424,-6.552465030152123,19.6956508105728
-5.092722611341079,-6.7891969544778,19.570534534011806
-5.210165687123616,-7.0346746157936675,19.460830410837982
-5.336158331452703,-7.288950877152097,19.367337571593172
-5.4707170002985706,-7.5520284873379016,19.290906405062934
-5.613855359938193,-7.823850062131475,19.23243877664489
-5.765580235933266,-8.104287180179638,19.192887395895976
-5.92588708505253,-8.393128522370942,19.173254151231372
-6.094754975255975,-8.690067155549265,19.17458711657147
-6.272141018998322,-8.994686798390838,19.197976089268398
-6.457974282719097,-9.306447416656688,19.24454619872031
-6.6521490988061185,-9.62466990616394,19.31544950284084
-6.854517838159393,-9.948520488748677,19.411853939704123
-7.064883103894801,-10.2769946475728,19.534929616946734
-7.282989406147065,-10.608901304238412,19.685831776833844
-7.50851438618322,-10.942847593241687,19.865680351557153
-7.741059596596261,-11.27722458826975,20.07553559965157
-7.980141136094787,-11.61019537031577,20.316369815280883
-8.225180004562406,-11.939685117172218,20.589034608553995
-8.475492836106476,-12.263375870022594,20.89422436603399
-8.730282690654393,-12.578704987670296,21.232435092584026
-8.988630931554514,-12.882870857096439,21.60392041926253
-9.24948982392047,-13.172844739269621,22.00864380111271
-9.511676991469184,-13.445392178892707,22.446229580277578
-9.7738716311624,-13.697103407718762,22.915912796735174
-10.034613674467423,-13.924435306796871,23.416491690738557
-10.292305572474897,-14.123764024524911,23.946281528076273
-10.545218111831309,-14.2914501406544,24.503075995156603
-10.791500429347485,-14.42391550938805,25.084117492670217
-11.02919446138321,-14.517730033431548,25.686078602458704
-11.256254589448146,-14.56970818771398,26.305058984363267
-11.470572509437094,-14.577011870281888,26.93660035662368
-11.670006864724861,-14.537254788114343,27.57572130921227
-11.852418134655966,-14.448606981230729,28.216974362798886
-12.015707636702361,-14.309891922303851,28.854525618513186
-12.157859819031342,-14.120671021478072,29.48225639588406
-12.276986914847589,-13.881311449066523,30.093884736030045
-12.371374211368739,-13.593030236100157,30.683103415462263
-12.43952448536118,-13.257911600649583,31.243729177628595
-12.480199660849488,-12.878893617666662,31.769857097573304
-12.492457871655047,-12.459722943238079,32.2560128318504
-12.475684191842458,-12.004878094965036,32.69729507397705
-12.42961347860771,-11.519464057046,33.08950106448591
-12.354344088521525,-11.009081700571569,33.42922856654362
-12.250341649560585,-10.479679300125511,33.713948862003306
-12.118432605405532,-9.93739275819584,33.9420475748249
-11.959787724183919,-9.38838274109644,34.1128318666982
-11.775896272639152,-8.838676769783534,34.226504788062016
-11.568532033609445,-8.294023512366527,34.28410966226875
-11.339712683636357,-7.7597656076350106,34.28744886694266
-11.091654326775524,-7.240735671145371,34.23898287504157
-10.826723095869163,-6.741178108145169,34.14171593887675
-10.547385673642275,-6.26469846780973,33.999074719134086
-10.256160664621035,-5.814238944345508,33.81478658254136
-9.95557230931324,-5.392078602723117,33.59276262393396
-9.648107927777213,-4.999854887614958,33.336990041612054
-9.33618008536047,-4.638602720083359,33.051437062875
-9.022094187829298,-4.308806976613622,32.739972516104395
-8.708021870611185,-4.010464291115276,32.40630093787263
-8.395980296884247,-3.743150138299386,32.05391324157743
-8.087817197449523,-3.5060878719381012,31.686052078784595
-7.785201308827063,-3.298216752917941,31.305690504593986
-7.489617742434309,-3.118256821447599,30.91552226965071
-7.202367649680244,-2.9647686918479605,30.517961618986345
-6.924571610268835,-2.836207563924762,30.115150900001538
-6.657176065040645,-2.7309705344083497,29.708973925823642
-6.4009621618065395,-2.647437108551959,29.301073439087393
-6.156556422973958,-2.584003040925396,28.892871215215546
-5.924442706734291,-2.539107850988317,28.485589558287327
-5.7049749754458805,-2.5112565087354852,28.08027319019872
-5.49839045985875,-2.499035879347839,27.677810737336095
-5.304822893428448,-2.5011266250963944,27.278955330913526
-5.124315522925454,-2.5163111391668975,26.88434385529525
-4.956833680910969,-2.54347818684237,26.4945146504759
-4.80227675257206,-2.5816248195378826,26.10992354517297
-4.660489421093485,-2.629856092980229,25.73095820538041
-4.531272111375727,-2.6873830570390482,25.35795084064074
-4.41439058326131,-2.753519421082791,24.99118936344026
-4.309584658328423,-2.827677244586612,24.630927125560877
-4.216576080094193,-2.9093619446572077,24.27739137643244
-4.135075530200766,-2.9981668556982295,23.930790597225695
-4.06478883037087,-3.0937675383385295,23.591320858256474
-4.005422374837831,-3.195915983077531,23.259171349843864
-3.956687836121315,-3.304434831165459,22.93452921913914
-3.918306198002893,-3.4192116945966853,22.617583842468107
-3.8900111663533377,-3.5401936356062516,22.30853064526857
-3.871552009859621,-3.6673818409822667,22.00757457114876
-3.862695880560972,-3.8008265091183104,21.714933288786494
-3.863229660946942,-3.9406219462822363,21.43084021031908
-3.8729613850191185,-4.0869018809562405,21.155547403110027
-3.891721266107205,-4.239834929703797,20.88932841973023
-3.9193623782947977,-4.399620224297159,20.632481128210255
-3.9557610020834684,-4.566483111613243,20.385330538270352
-4.0008166910527265,-4.740670937556689,20.148231713965835
-4.0544520384848735,-4.922448765022495,19.92157270955537
-4.116612202713779,-5.112095053853372,19.705777628422588
-4.187264167188492,-5.30989715464705,19.501309741612364
-4.2663957482698995,-5.5161465726236125,19.308674689411355
-4.354014365415692,-5.731133919757886,19.128423766872316
-4.450145529534354,-5.955143423417865,18.96115721054552
-4.554831084088047,-6.1884469516698,18.80752752677462
-4.668127131558729,-6.431297393096813,18.668242726277178
-4.790101648431901,-6.683921321109889,18.544069424960774
-4.920831788003179,-6.946510848669104,18.43583582853079
-5.060400758955513,-7.219214507227588,18.344434245991042
-5.2088942583793925,-7.5021270384982115,18.270823091463672
-5.3663965162908855,-7.795278094728459,18.216028448645126
-5.532985796205087,-8.098619721837496,18.181144541598485
-5.708729275593103,-8.412012336576105,18.167333263068905
-5.893677427788229,-8.735209650455108,18.1758221714514
-6.0878576054102505,-9.067841813727393,18.207900889503367
-6.291267039094458,-9.409397637626537,18.26491525426112
-6.503865002329468,-9.759205206770458,18.34825905119924
-6.725564243457914,-10.116411648523137,18.459362697948016
-6.956221641921789,-10.47996214545285,18.599678372820527
-7.195627996045753,-10.848578101266646,18.77066122983181
-7.443497299367317,-11.220736493406301,18.973746006065635
-7.699455165341095,-11.594649160211029,19.21031856164423
-7.963026766090966,-11.968243913387996,19.4816820133726
-8.233624494380432,-12.33914902867578,19.789016939896843
-8.510535531847726,-12.704681997391207,20.133335585375253
-8.792909610069026,-13.061843407293631,20.515430292318808
-9.079747434096987,-13.407318580307367,20.935816098585416
-9.369890298860605,-13.737488569375095,21.394668788867694
-9.662011361042062,-14.048452322667899,21.891758708170023
-9.954609364552292,-14.336061535702218,22.426383851014982
-10.246005455489884,-14.595970916437274,22.997302137933573
-10.534344032904139,-14.82370352739666,23.60266833833326
-10.817598325047898,-15.01473447708508,24.239976981384714
-11.093581327960843,-15.164589017865733,24.90601807602926
-11.359963180372352,-15.268958846882636,25.59684684243928
-11.61429528668915,-15.3238312415879,26.30777441406658
-11.854041482262849,-15.32562648427853,27.03338426523674
-12.076616305331745,-15.27134227197804,27.767575361040667
-12.279430080829474,-15.158695645967118,28.503637492199104
-12.459940119432071,-14.986255474376126,29.23435922590032
-12.615706443867515,-14.753558658540976,29.952166167888482
-12.744450744532587,-14.461200181166813,30.649288449142052
-12.844116374430625,-14.110889959890072,31.31795122913968
-12.912926701110676,-13.705470350990499,31.950579599601873
-12.949439409707686,-13.248888597065738,32.5400094142494
-12.952594387101744,-12.74612530674964,33.07969327523225
-12.921751796543678,-12.203075632898228,33.563888478645055
-12.85671932081837,-11.626393470274598,33.987818733591425
-12.757766049680757,-11.023301300793774,34.347798112073875
-12.625622668432523,-10.401378785490527,34.64131166032671
-12.461467439780927,-9.768340117753919,34.867048362686674
-12.266898753469805,-9.131812828909402,35.02488599278712
-12.043895547053662,-8.499129609439988,35.11583069350605
-11.794767507481648,-7.877143197726431,35.14191702550431
-11.522097568597362,-7.272072522091481,35.10607643463031
-11.228679323829654,-6.689385178894549,35.01198361758943
-10.917452177819147,-6.1337189008805915,34.86389065151476
-10.591436864706326,-5.608841125473614,34.66645853442933
-10.253673704075775,-5.117645191143188,34.424594507409395
-9.907165679936496,-4.662177128345144,34.14330241407543
-9.554827752261916,-4.243688662883535,33.82755089016007
-9.19944355872716,-3.862709400420112,33.48216284483557
-8.843630017594483,-3.519132304520844,33.111727493796636
-8.489810003589259,-3.2123064309966383,32.72053492439418
